0.000000,0.000000,0.000000,0.000000,0.000000
4.000000,4.000000,5.000000,1.000000,15.000000
9.000000,9.000000,14.000000,4.000000,40.000000
11.000000,10.000000,9.000000,3.000000,36.000000
18.000000,18.000000,19.000000,4.000000,64.000000
19.000000,18.000000,18.000000,6.000000,65.000000
20.000000,18.000000,18.000000,6.000000,68.000000
37.000000,40.000000,41.000000,7.000000,133.000000
45.000000,43.000000,40.000000,10.000000,147.000000
45.000000,41.000000,41.000000,9.000000,147.000000
49.000000,37.000000,39.000000,11.000000,145.000000
48.000000,39.000000,40.000000,11.000000,150.000000
41.000000,39.000000,39.000000,13.000000,143.000000
41.000000,38.000000,38.000000,15.000000,144.000000
82.000000,85.000000,82.000000,14.000000,285.000000
85.000000,77.000000,81.000000,16.000000,275.000000
89.000000,79.000000,78.000000,19.000000,282.000000
82.000000,82.000000,87.000000,19.000000,290.000000
90.000000,82.000000,80.000000,19.000000,289.000000
86.000000,79.000000,78.000000,20.000000,281.000000
84.000000,77.000000,78.000000,23.000000,283.000000
79.000000,87.000000,85.000000,23.000000,297.000000
84.000000,81.000000,83.000000,25.000000,292.000000
81.000000,78.000000,83.000000,24.000000,282.000000
85.000000,81.000000,86.000000,25.000000,297.000000
79.000000,78.000000,85.000000,30.000000,290.000000
87.000000,97.000000,87.000000,29.000000,320.000000
172.000000,179.000000,187.000000,35.000000,609.000000
182.000000,157.000000,175.000000,33.000000,583.000000
167.000000,166.000000,170.000000,34.000000,570.000000
165.000000,169.000000,188.000000,37.000000,596.000000
170.000000,163.000000,174.000000,36.000000,580.000000
170.000000,192.000000,172.000000,39.000000,610.000000
172.000000,172.000000,170.000000,35.000000,586.000000
171.000000,179.000000,180.000000,38.000000,601.000000
165.000000,161.000000,181.000000,42.000000,584.000000
164.000000,161.000000,173.000000,48.000000,586.000000
173.000000,163.000000,177.000000,40.000000,588.000000
178.000000,167.000000,180.000000,43.000000,601.000000
167.000000,160.000000,166.000000,45.000000,572.000000
166.000000,168.000000,174.000000,43.000000,586.000000
166.000000,171.000000,170.000000,44.000000,589.000000
163.000000,167.000000,171.000000,45.000000,581.000000
162.000000,168.000000,172.000000,52.000000,589.000000
181.000000,170.000000,180.000000,47.000000,613.000000
171.000000,174.000000,189.000000,50.000000,617.000000
170.000000,164.000000,189.000000,53.000000,616.000000
169.000000,172.000000,175.000000,54.000000,607.000000
173.000000,169.000000,181.000000,51.000000,609.000000
165.000000,168.000000,183.000000,54.000000,605.000000
163.000000,163.000000,174.000000,52.000000,587.000000
167.000000,169.000000,197.000000,54.000000,623.000000
170.000000,167.000000,184.000000,56.000000,611.000000
369.000000,368.000000,375.000000,57.000000,1235.000000
367.000000,380.000000,391.000000,58.000000,1261.000000
371.000000,354.000000,365.000000,60.000000,1218.000000
338.000000,359.000000,387.000000,59.000000,1213.000000
364.000000,367.000000,374.000000,59.000000,1229.000000
347.000000,358.000000,370.000000,66.000000,1209.000000
355.000000,362.000000,366.000000,70.000000,1219.000000
351.000000,372.000000,391.000000,66.000000,1249.000000
356.000000,378.000000,379.000000,66.000000,1243.000000
370.000000,380.000000,387.000000,74.000000,1284.000000
363.000000,360.000000,372.000000,67.000000,1230.000000
349.000000,352.000000,369.000000,68.000000,1204.000000
351.000000,359.000000,400.000000,70.000000,1244.000000
368.000000,349.000000,381.000000,73.000000,1241.000000
355.000000,365.000000,369.000000,71.000000,1225.000000
345.000000,373.000000,374.000000,78.000000,1241.000000
356.000000,352.000000,402.000000,76.000000,1258.000000
359.000000,372.000000,387.000000,73.000000,1262.000000
369.000000,386.000000,387.000000,80.000000,1300.000000
359.000000,370.000000,384.000000,79.000000,1263.000000
353.000000,370.000000,367.000000,77.000000,1235.000000
356.000000,380.000000,377.000000,79.000000,1266.000000
346.000000,352.000000,363.000000,85.000000,1219.000000
354.000000,361.000000,375.000000,84.000000,1245.000000
360.000000,373.000000,396.000000,83.000000,1287.000000
352.000000,386.000000,393.000000,87.000000,1285.000000
353.000000,379.000000,385.000000,84.000000,1268.000000
368.000000,390.000000,389.000000,84.000000,1304.000000
379.000000,381.000000,374.000000,91.000000,1300.000000
348.000000,370.000000,372.000000,86.000000,1243.000000
359.000000,372.000000,387.000000,90.000000,1275.000000
345.000000,386.000000,385.000000,90.000000,1277.000000
353.000000,374.000000,377.000000,96.000000,1268.000000
353.000000,376.000000,381.000000,97.000000,1278.000000
360.000000,366.000000,362.000000,95.000000,1254.000000
349.000000,369.000000,376.000000,93.000000,1254.000000
352.000000,386.000000,376.000000,106.000000,1298.000000
356.000000,370.000000,369.000000,100.000000,1273.000000
361.000000,392.000000,370.000000,97.000000,1289.000000
356.000000,392.000000,384.000000,99.000000,1317.000000
365.000000,364.000000,387.000000,96.000000,1285.000000
366.000000,387.000000,376.000000,102.000000,1311.000000
359.000000,370.000000,375.000000,102.000000,1283.000000
340.000000,350.000000,352.000000,99.000000,1208.000000
335.000000,343.000000,355.000000,100.000000,1201.000000
339.000000,357.000000,362.000000,100.000000,1227.000000
337.000000,384.000000,365.000000,101.000000,1259.000000
337.000000,352.000000,369.000000,105.000000,1232.000000
339.000000,357.000000,355.000000,105.000000,1227.000000
338.000000,345.000000,367.000000,108.000000,1229.000000
339.000000,341.000000,355.000000,114.000000,1220.000000
338.000000,343.000000,347.000000,109.000000,1216.000000
716.000000,711.000000,722.000000,108.000000,2383.000000
713.000000,764.000000,722.000000,110.000000,2435.000000
736.000000,735.000000,728.000000,114.000000,2441.000000
711.000000,748.000000,721.000000,111.000000,2419.000000
717.000000,737.000000,718.000000,111.000000,2412.000000
713.000000,708.000000,751.000000,123.000000,2435.000000
754.000000,721.000000,733.000000,114.000000,2449.000000
804.000000,794.000000,763.000000,121.000000,2606.000000
792.000000,764.000000,773.000000,126.000000,2597.000000
769.000000,764.000000,767.000000,128.000000,2560.000000
780.000000,788.000000,769.000000,126.000000,2604.000000
794.000000,742.000000,773.000000,120.000000,2583.000000
758.000000,771.000000,783.000000,124.000000,2566.000000
797.000000,771.000000,775.000000,133.000000,2622.000000
782.000000,776.000000,762.000000,126.000000,2577.000000
775.000000,755.000000,766.000000,123.000000,2549.000000
789.000000,751.000000,804.000000,130.000000,2610.000000
774.000000,806.000000,762.000000,123.000000,2612.000000
744.000000,734.000000,759.000000,128.000000,2498.000000
765.000000,745.000000,763.000000,133.000000,2556.000000
769.000000,741.000000,741.000000,147.000000,2532.000000
768.000000,733.000000,754.000000,132.000000,2519.000000
755.000000,745.000000,752.000000,126.000000,2513.000000
765.000000,746.000000,752.000000,133.000000,2524.000000
734.000000,772.000000,773.000000,137.000000,2545.000000
747.000000,739.000000,736.000000,137.000000,2492.000000
738.000000,725.000000,753.000000,134.000000,2479.000000
740.000000,745.000000,756.000000,136.000000,2510.000000
743.000000,744.000000,736.000000,147.000000,2499.000000
769.000000,756.000000,735.000000,141.000000,2530.000000
772.000000,760.000000,769.000000,145.000000,2584.000000
781.000000,749.000000,747.000000,148.000000,2560.000000
768.000000,752.000000,747.000000,144.000000,2541.000000
767.000000,783.000000,773.000000,141.000000,2608.000000
783.000000,752.000000,757.000000,143.000000,2575.000000
759.000000,757.000000,782.000000,149.000000,2591.000000
756.000000,779.000000,762.000000,154.000000,2581.000000
817.000000,767.000000,757.000000,148.000000,2628.000000
766.000000,763.000000,775.000000,159.000000,2596.000000
766.000000,782.000000,761.000000,151.000000,2602.000000
785.000000,745.000000,764.000000,153.000000,2606.000000
754.000000,738.000000,752.000000,161.000000,2537.000000
730.000000,726.000000,741.000000,149.000000,2480.000000
773.000000,726.000000,768.000000,162.000000,2576.000000
740.000000,734.000000,753.000000,155.000000,2518.000000
730.000000,772.000000,736.000000,163.000000,2528.000000
741.000000,745.000000,765.000000,160.000000,2565.000000
737.000000,724.000000,739.000000,156.000000,2514.000000
729.000000,747.000000,744.000000,167.000000,2546.000000
752.000000,738.000000,751.000000,159.000000,2534.000000
745.000000,754.000000,726.000000,164.000000,2524.000000
739.000000,722.000000,781.000000,175.000000,2575.000000
800.000000,786.000000,811.000000,180.000000,2725.000000
808.000000,756.000000,774.000000,176.000000,2672.000000
766.000000,751.000000,794.000000,173.000000,2616.000000
799.000000,756.000000,776.000000,176.000000,2677.000000
838.000000,773.000000,763.000000,170.000000,2684.000000
798.000000,762.000000,779.000000,176.000000,2679.000000
778.000000,790.000000,791.000000,182.000000,2706.000000
772.000000,743.000000,776.000000,183.000000,2614.000000
781.000000,765.000000,782.000000,174.000000,2636.000000
800.000000,734.000000,772.000000,178.000000,2628.000000
752.000000,759.000000,768.000000,179.000000,2602.000000
786.000000,758.000000,799.000000,183.000000,2673.000000
818.000000,756.000000,808.000000,179.000000,2701.000000
743.000000,744.000000,807.000000,183.000000,2607.000000
761.000000,747.000000,739.000000,184.000000,2608.000000
764.000000,748.000000,815.000000,188.000000,2654.000000
777.000000,777.000000,778.000000,192.000000,2655.000000
765.000000,811.000000,773.000000,191.000000,2685.000000
768.000000,759.000000,777.000000,182.000000,2617.000000
807.000000,747.000000,772.000000,199.000000,2692.000000
772.000000,734.000000,774.000000,196.000000,2608.000000
771.000000,757.000000,831.000000,196.000000,2696.000000
770.000000,762.000000,791.000000,190.000000,2679.000000
766.000000,774.000000,789.000000,191.000000,2672.000000
764.000000,785.000000,807.000000,214.000000,2735.000000
783.000000,774.000000,767.000000,186.000000,2658.000000
805.000000,755.000000,771.000000,202.000000,2677.000000
756.000000,779.000000,781.000000,195.000000,2650.000000
782.000000,763.000000,774.000000,196.000000,2658.000000
788.000000,748.000000,780.000000,199.000000,2659.000000
806.000000,759.000000,780.000000,211.000000,2711.000000
761.000000,720.000000,767.000000,200.000000,2592.000000
786.000000,743.000000,767.000000,201.000000,2640.000000
743.000000,781.000000,759.000000,205.000000,2628.000000
770.000000,761.000000,759.000000,205.000000,2634.000000
761.000000,740.000000,744.000000,222.000000,2619.000000
747.000000,761.000000,776.000000,211.000000,2661.000000
724.000000,736.000000,762.000000,204.000000,2570.000000
793.000000,729.000000,736.000000,209.000000,2610.000000
749.000000,753.000000,835.000000,219.000000,2692.000000
759.000000,740.000000,724.000000,211.000000,2572.000000
745.000000,780.000000,771.000000,211.000000,2642.000000
823.000000,795.000000,772.000000,209.000000,2730.000000
782.000000,773.000000,775.000000,220.000000,2688.000000
812.000000,768.000000,788.000000,221.000000,2736.000000
774.000000,749.000000,786.000000,219.000000,2670.000000
820.000000,747.000000,780.000000,238.000000,2725.000000
837.000000,765.000000,786.000000,240.000000,2805.000000
802.000000,785.000000,757.000000,232.000000,2723.000000
860.000000,803.000000,809.000000,220.000000,2865.000000
805.000000,814.000000,790.000000,223.000000,2778.000000
793.000000,744.000000,817.000000,229.000000,2731.000000
815.000000,761.000000,782.000000,221.000000,2726.000000
1600.000000,1564.000000,1605.000000,216.000000,5264.000000
1568.000000,1541.000000,1656.000000,228.000000,5257.000000
1610.000000,1541.000000,1651.000000,228.000000,5331.000000
1608.000000,1575.000000,1619.000000,223.000000,5284.000000
1606.000000,1623.000000,1629.000000,255.000000,5383.000000
1604.000000,1620.000000,1645.000000,233.000000,5366.000000
1603.000000,1602.000000,1595.000000,235.000000,5294.000000
1673.000000,1566.000000,1637.000000,259.000000,5408.000000
1623.000000,1578.000000,1659.000000,240.000000,5380.000000
1664.000000,1565.000000,1596.000000,238.000000,5347.000000
1611.000000,1533.000000,1542.000000,234.000000,5198.000000
1542.000000,1534.000000,1605.000000,234.000000,5180.000000
1532.000000,1672.000000,1566.000000,230.000000,5277.000000
1522.000000,1562.000000,1575.000000,235.000000,5189.000000
1519.000000,1516.000000,1721.000000,231.000000,5244.000000
1594.000000,1523.000000,1676.000000,259.000000,5317.000000
1632.000000,1582.000000,1751.000000,259.000000,5472.000000
1646.000000,1544.000000,1613.000000,252.000000,5334.000000
1806.000000,1550.000000,1638.000000,245.000000,5523.000000
1670.000000,1594.000000,1631.000000,256.000000,5417.000000
1622.000000,1558.000000,1676.000000,247.000000,5385.000000
1616.000000,1551.000000,1620.000000,256.000000,5311.000000
1623.000000,1579.000000,1623.000000,259.000000,5354.000000
1585.000000,1601.000000,1658.000000,241.000000,5355.000000
1593.000000,1600.000000,1627.000000,250.000000,5408.000000
1578.000000,1608.000000,1578.000000,252.000000,5294.000000
1566.000000,1623.000000,1607.000000,257.000000,5379.000000
1592.000000,1597.000000,1662.000000,247.000000,5370.000000
1656.000000,1591.000000,1601.000000,256.000000,5392.000000
1620.000000,1563.000000,1575.000000,252.000000,5262.000000
1812.000000,1609.000000,1631.000000,266.000000,5593.000000
1606.000000,1558.000000,1581.000000,251.000000,5319.000000
1561.000000,1525.000000,1582.000000,282.000000,5275.000000
1552.000000,1551.000000,1566.000000,259.000000,5199.000000
1579.000000,1623.000000,1592.000000,263.000000,5334.000000
1563.000000,1537.000000,1587.000000,252.000000,5215.000000
1557.000000,1561.000000,1533.000000,256.000000,5172.000000
1602.000000,1656.000000,1644.000000,276.000000,5527.000000
1654.000000,1616.000000,1632.000000,274.000000,5474.000000
1646.000000,1621.000000,1679.000000,275.000000,5510.000000
1573.000000,1576.000000,1636.000000,274.000000,5355.000000
